account5/device1/$GPRMC,183648,A,7000.27048,N,2053.85877,E,24.298056,351.000000,211214,,*16
account5/device1/$GPRMC,183650,A,7000.28355,N,2053.84895,E,25.269978,344.600006,211214,,*1C
account5/device1/$GPRMC,183652,A,7000.29704,N,2053.83523,E,25.755939,341.600006,211214,,*12
account5/device1/$GPRMC,183653,A,7000.30392,N,2053.82887,E,25.755939,341.700012,211214,,*16
account5/device1/$GPRMC,183655,A,7000.31791,N,2053.81632,E,26.727862,342.100006,211214,,*1C
account5/device1/$GPRMC,183657,A,7000.33201,N,2053.79991,E,27.213823,340.100006,211214,,*15
account5/device1/$GPRMC,183659,A,7000.34635,N,2053.78210,E,28.671706,336.500000,211214,,*18
account5/device1/$GPRMC,183701,A,7000.36101,N,2053.75881,E,31.101512,330.100006,211214,,*12
account5/device1/$GPRMC,183703,A,7000.37674,N,2053.72744,E,34.503240,323.399994,211214,,*14
account5/device1/$GPRMC,183705,A,7000.39222,N,2053.68728,E,36.447084,316.399994,211214,,*15
account5/device1/$GPRMC,183707,A,7000.40591,N,2053.64258,E,37.419006,308.299988,211214,,*1B
account5/device1/$GPRMC,183709,A,7000.41780,N,2053.59302,E,37.419006,303.700012,211214,,*12
account5/device1/$GPRMC,183711,A,7000.42655,N,2053.53938,E,35.961123,292.100006,211214,,*14
account5/device1/$GPRMC,183713,A,7000.43187,N,2053.48273,E,36.447084,284.000000,211214,,*17
account5/device1/$GPRMC,183715,A,7000.43521,N,2053.42626,E,34.503240,279.799988,211214,,*12
account5/device1/$GPRMC,183717,A,7000.43774,N,2053.37500,E,31.587473,279.299988,211214,,*1D
account5/device1/$GPRMC,183719,A,7000.44017,N,2053.32492,E,31.587473,283.299988,211214,,*1C
account5/device1/$GPRMC,183721,A,7000.44603,N,2053.27600,E,32.559395,289.200012,211214,,*16
account5/device1/$GPRMC,183723,A,7000.45513,N,2053.22936,E,33.531317,300.200012,211214,,*1D
account5/device1/$GPRMC,183725,A,7000.46496,N,2053.18126,E,34.989201,302.000000,211214,,*19
account5/device1/$GPRMC,183727,A,7000.47946,N,2053.13592,E,37.904968,312.700012,211214,,*1D
account5/device1/$GPRMC,183729,A,7000.49365,N,2053.09033,E,37.904968,313.100006,211214,,*11
account5/device1/$GPRMC,183731,A,7000.50853,N,2053.04656,E,37.904968,313.500000,211214,,*14
account5/device1/$GPRMC,183735,A,7000.53785,N,2052.95481,E,38.876890,313.100006,211214,,*19
account5/device1/$GPRMC,183737,A,7000.55348,N,2052.90871,E,39.848812,312.700012,211214,,*1A
account5/device1/$GPRMC,183739,A,7000.56884,N,2052.86140,E,40.820734,313.399994,211214,,*19
account5/device1/$GPRMC,183741,A,7000.58509,N,2052.81168,E,42.764579,312.100006,211214,,*1A
account5/device1/$GPRMC,183743,A,7000.60154,N,2052.76066,E,43.250540,312.899994,211214,,*1A
account5/device1/$GPRMC,183745,A,7000.61733,N,2052.71138,E,42.278618,313.299988,211214,,*14
account5/device1/$GPRMC,183747,A,7000.63242,N,2052.66732,E,37.419006,315.600006,211214,,*1A
account5/device1/$GPRMC,183749,A,7000.64731,N,2052.63128,E,34.989201,322.100006,211214,,*1B
account5/device1/$GPRMC,183751,A,7000.66444,N,2052.60032,E,35.961123,331.700012,211214,,*1D
account5/device1/$GPRMC,183753,A,7000.68369,N,2052.57887,E,36.933045,341.299988,211214,,*16
account5/device1/$GPRMC,183755,A,7000.70245,N,2052.56295,E,34.989201,344.200012,211214,,*10
account5/device1/$GPRMC,183757,A,7000.72063,N,2052.54385,E,34.503240,339.500000,211214,,*11
account5/device1/$GPRMC,183759,A,7000.73799,N,2052.51587,E,34.989201,330.299988,211214,,*11
account5/device1/$GPRMC,183800,A,7000.74595,N,2052.49929,E,35.475162,325.399994,211214,,*1B
account5/device1/$GPRMC,183802,A,7000.76162,N,2052.45981,E,37.419006,318.600006,211214,,*1B
account5/device1/$GPRMC,183804,A,7000.77665,N,2052.42142,E,36.933045,320.500000,211214,,*11
account5/device1/$GPRMC,183806,A,7000.79247,N,2052.38658,E,37.904968,325.299988,211214,,*10
account5/device1/$GPRMC,183808,A,7000.81178,N,2052.35548,E,39.362851,332.100006,211214,,*1C
account5/device1/$GPRMC,183810,A,7000.83160,N,2052.32922,E,41.306695,338.500000,211214,,*1A
account5/device1/$GPRMC,183812,A,7000.85390,N,2052.30766,E,42.764579,340.899994,211214,,*1B
account5/device1/$GPRMC,183814,A,7000.87689,N,2052.28442,E,43.736501,341.299988,211214,,*11
account5/device1/$GPRMC,183816,A,7000.89998,N,2052.26146,E,43.736501,341.600006,211214,,*16
account5/device1/$GPRMC,183818,A,7000.92339,N,2052.23830,E,44.222462,340.899994,211214,,*10
account5/device1/$GPRMC,183820,A,7000.94737,N,2052.21450,E,44.708423,341.100006,211214,,*1D
account5/device1/$GPRMC,183822,A,7000.97089,N,2052.19156,E,44.708423,341.399994,211214,,*16
account5/device1/$GPRMC,183824,A,7000.99464,N,2052.16786,E,44.708423,341.299988,211214,,*11
account5/device1/$GPRMC,183826,A,7001.01856,N,2052.14403,E,44.222462,341.200012,211214,,*10
account5/device1/$GPRMC,183828,A,7001.04226,N,2052.12078,E,44.708423,341.299988,211214,,*1A
account5/device1/$GPRMC,183830,A,7001.06588,N,2052.09775,E,44.708423,341.000000,211214,,*19
account5/device1/$GPRMC,183832,A,7001.08926,N,2052.07532,E,44.708423,341.600006,211214,,*12
account5/device1/$GPRMC,183833,A,7001.10075,N,2052.06422,E,44.708423,341.200012,211214,,*15
account5/device1/$GPRMC,183835,A,7001.12396,N,2052.04072,E,44.222462,340.799988,211214,,*1A
account5/device1/$GPRMC,183837,A,7001.14718,N,2052.01809,E,43.250540,341.100006,211214,,*16
account5/device1/$GPRMC,183839,A,7001.16946,N,2051.99591,E,42.764579,341.399994,211214,,*18
account5/device1/$GPRMC,183841,A,7001.19157,N,2051.97350,E,42.764579,340.700012,211214,,*17
account5/device1/$GPRMC,183843,A,7001.21282,N,2051.95060,E,41.306695,338.899994,211214,,*12
account5/device1/$GPRMC,183845,A,7001.23325,N,2051.92330,E,39.362851,335.399994,211214,,*16
account5/device1/$GPRMC,183847,A,7001.25195,N,2051.89450,E,37.419006,332.299988,211214,,*14
account5/device1/$GPRMC,183849,A,7001.27010,N,2051.86362,E,36.933045,328.799988,211214,,*10
account5/device1/$GPRMC,183851,A,7001.28686,N,2051.83081,E,37.904968,325.100006,211214,,*13
account5/device1/$GPRMC,183853,A,7001.30436,N,2051.79281,E,38.876890,322.399994,211214,,*1C
account5/device1/$GPRMC,183855,A,7001.32171,N,2051.75194,E,39.848812,319.899994,211214,,*10
account5/device1/$GPRMC,183856,A,7001.33024,N,2051.73055,E,39.848812,319.299988,211214,,*1E
account5/device1/$GPRMC,183858,A,7001.34767,N,2051.68799,E,40.820734,319.399994,211214,,*1D
account5/device1/$GPRMC,183900,A,7001.36430,N,2051.64644,E,39.848812,319.899994,211214,,*1F
account5/device1/$GPRMC,183902,A,7001.37981,N,2051.60866,E,38.876890,319.700012,211214,,*1F
account5/device1/$GPRMC,183904,A,7001.39706,N,2051.56815,E,38.876890,321.399994,211214,,*1F
account5/device1/$GPRMC,183906,A,7001.41401,N,2051.53168,E,39.362851,323.200012,211214,,*16
account5/device1/$GPRMC,183908,A,7001.43174,N,2051.49671,E,39.848812,325.799988,211214,,*14
account5/device1/$GPRMC,183910,A,7001.45105,N,2051.46054,E,41.306695,328.299988,211214,,*14
account5/device1/$GPRMC,183912,A,7001.47083,N,2051.42462,E,41.792657,329.799988,211214,,*1D
account5/device1/$GPRMC,183914,A,7001.49112,N,2051.39180,E,41.792657,332.000000,211214,,*1D
